,ID ANUNCIIO,ID SCRAPE,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,TIPO DE PROPIEDAD,TIPO DE CUARTO,AMENIDADES,PRECIO,TIENE DISPONIBILIDAD,RESERVA INSTANTANEA
635,32299696,20241229042300,1,1,46.20295,6.13707,1,1.2,1.2,1.6,7,30,7,7,30,30,7.0,30.0,0,0,0,0,12,0,0,4.83,4.75,4.5,4.75,5.0,4.83,4.67,1,0,1,0,0.17,previous scrape,Elena,2014-04-20,,,,f,Private room in rental unit,Private room,"[""Hair dryer"", ""Lake access"", ""Stove"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Free washer \u2013 In building"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dedicated workspace"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",,t,f
636,32340445,20241229042300,1,1,46.22968,6.07082,2,1.2,1.2,1.6,1,7,1,1,1125,1125,1.0,1125.0,0,0,0,0,153,1,0,4.95,4.96,4.97,4.87,4.97,4.83,4.9,1,0,1,0,2.16,previous scrape,Anthony,2016-01-27,,,67%,t,Private room in rental unit,Private room,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Host greets you"", ""Paid parking on premises"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Dishes and silverware"", ""Patio or balcony"", ""Hangers"", ""Lock on bedroom door""]",,t,t
637,32355588,20241229042300,1,2,46.20865,6.12458,5,1.2,3.0,1.6,31,365,31,31,365,365,31.0,365.0,0,0,0,0,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1,1,0,0,1.0,previous scrape,Alena,2017-11-26,,,,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Iron"", ""Elevator"", ""Pets allowed"", ""Heating"", ""Dryer"", ""Washer"", ""TV"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Hangers""]",,,f
638,32394323,20241229042300,51,59,46.19413,6.16009,2,1.2,1.0,1.6,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,15,0,0,4.87,5.0,5.0,5.0,5.0,4.93,4.73,32,30,2,0,0.21,previous scrape,Philippe,2015-10-09,within a few hours,95%,84%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""High chair"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Children\u2019s dinnerware"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,t,f
639,32439416,20241229042300,1,1,46.23872,6.07957,1,1.0,1.0,1.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,119,16,2,0,4.88,4.94,4.88,5.0,5.0,4.88,4.69,1,0,1,0,0.23,city scrape,Sandrine,2019-02-17,within a few hours,100%,40%,f,Private room in rental unit,Private room,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Shared patio or balcony"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Washer"", ""Breakfast"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Clothing storage: dresser"", ""Iron"", ""Sound system"", ""Coffee maker"", ""Oven"", ""Toaster"", ""Body soap"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Game console"", ""Shampoo"", ""Wifi"", ""Blender"", ""Room-darkening shades"", ""Exercise equipment: stationary bike, treadmill""]",$85.00,t,f
640,32439705,20241229042300,1,1,46.20399,6.1561,3,1.2,1.0,1.6,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,25,0,0,4.88,4.92,4.92,4.88,4.96,5.0,4.68,1,1,0,0,0.35,previous scrape,Meghan,2018-05-02,,,,f,Entire rental unit,Entire home/apt,"[""Paid parking garage off premises"", ""Hair dryer"", ""Conditioner"", ""Waterfront"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Breakfast"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Coffee"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Heating"", ""Cleaning products"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",,t,f
641,32459903,20241229042300,3,4,46.2112,6.13867,1,1.0,1.0,1.0,1,40,1,2,1125,1125,1.0,1125.0,22,43,73,106,204,77,5,4.84,4.89,4.8,4.89,4.89,4.82,4.78,3,0,3,0,2.87,city scrape,Samia,2016-07-04,within an hour,100%,100%,t,Private room in rental unit,Private room,"[""Hair dryer"", ""Stove"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Oven"", ""Patio or balcony"", ""Fire extinguisher"", ""Refrigerator"", ""Lock on bedroom door"", ""Heating"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in""]",$66.00,t,t
642,32543644,20241229042300,2,6,46.23632,6.12825,4,1.0,2.0,2.0,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,180,43,12,0,4.72,4.86,4.84,4.88,4.95,4.91,4.58,2,1,1,0,0.61,city scrape,Silvia,2013-04-17,within a day,78%,68%,t,Private room in home,Private room,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Crib"", ""Heating"", ""Lake access"", ""Backyard"", ""Dryer"", ""Washer"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Hangers"", ""Free parking on premises""]",$125.00,t,f
643,32600209,20241229042300,1,2,46.18365,6.15964,2,1.0,0.0,1.0,2,1125,2,2,1125,1125,2.0,1125.0,22,52,82,172,98,10,1,4.65,4.81,4.57,4.84,4.79,4.78,4.52,1,1,0,0,1.38,city scrape,Jorg,2012-08-08,within an hour,100%,100%,f,Entire guesthouse,Entire home/apt,"[""Hair dryer"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Clothing storage: closet"", ""Host greets you"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Pocket wifi"", ""Backyard"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",$95.00,t,t
644,32708538,20241229042300,7,8,46.19049,6.14377,4,1.0,2.0,2.0,10,300,10,10,1125,1125,10.0,1125.0,22,52,82,172,46,5,0,4.78,4.87,4.87,4.83,4.76,4.89,4.52,6,6,0,0,0.66,city scrape,Tom,2015-11-08,within an hour,100%,98%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Laundromat nearby"", ""Wine glasses"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Crib - available upon request"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Marshall sound system with Bluetooth and aux"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Oven"", ""Coffee maker: Keurig coffee machine"", ""Electric stove"", ""Paid street parking off premises"", ""Outdoor playground"", ""Refrigerator"", ""Dishwasher"", ""Gel douche body soap"", ""Cleaning products"", ""Extra pillows and blankets"", ""Heating"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",$240.00,t,t
645,32739259,20241229042300,1,1,46.21249,6.14906,2,1.2,1.2,1.6,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,7,0,0,4.29,4.29,4.57,4.57,4.57,4.71,4.0,1,0,1,0,0.1,previous scrape,Perle,2015-04-08,,,,f,Private room in rental unit,Private room,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Lake access"", ""Bathtub"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Paid parking off premises"", ""Oven"", ""Body soap"", ""Patio or balcony"", ""Private living room"", ""Lock on bedroom door"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Wifi"", ""Heating"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Game console"", ""Shampoo"", ""Air conditioning"", ""Room-darkening shades""]",,t,f
646,32750947,20241229042300,4,5,46.17274,6.12742,4,1.2,2.0,1.6,5,1125,4,6,60,90,5.7,83.3,5,10,13,193,29,4,1,4.86,5.0,5.0,4.86,4.97,4.66,4.83,2,2,0,0,0.41,previous scrape,Noe,2014-10-10,within an hour,100%,100%,t,Entire rental unit,Entire home/apt,"[""Savonet body soap"", ""Hair dryer"", ""Long term stays allowed"", ""IKEA stove"", ""Hot water kettle"", ""Freezer"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Crib - available upon request"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Standalone high chair"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Toaster"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Refrigerator"", ""IKEA stainless steel oven"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Bread maker"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",,t,t
647,32761169,20241229042300,2,2,46.20986,6.13709,4,1.0,1.0,4.0,1,300,1,2,300,300,1.0,300.0,7,7,7,7,310,47,1,4.78,4.79,4.69,4.87,4.78,4.82,4.7,2,2,0,0,4.38,city scrape,Lionel,2017-03-07,within an hour,100%,91%,t,Entire rental unit,Entire home/apt,"[""Paid parking garage off premises"", ""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Shared patio or balcony"", ""Bathtub"", ""Freezer"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Garden view"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Paid parking lot on premises"", ""Dedicated workspace"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Shared backyard \u2013 Not fully fenced"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Housekeeping - available at extra cost"", ""Smoke alarm"", ""Courtyard view"", ""65 inch HDTV with Netflix, Roku, standard cable"", ""Electric stove"", ""Oven"", ""Body soap"", ""Toaster"", ""Paid dryer \u2013 In building"", ""Clothing storage: closet, wardrobe, and dresser"", ""Free parking on premises"", ""Refrigerator"", ""Microwave"", ""Free street parking"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Heating"", ""Sound system with Bluetooth and aux"", ""Cooking basics"", ""Hot water"", ""Game console"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",$107.00,t,f
648,32777550,20241229042300,1,1,46.19405,6.1388,2,1.2,1.2,1.6,2,31,2,2,31,31,2.0,31.0,0,0,0,0,40,0,0,4.98,4.88,4.98,4.83,4.98,4.98,4.83,1,0,1,0,0.57,previous scrape,Annie,2012-12-27,,,,f,Private room in rental unit,Private room,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Elevator"", ""Pets allowed"", ""Heating"", ""Host greets you"", ""Smoke alarm"", ""TV"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Dishes and silverware"", ""Kitchen""]",,t,f
649,32778681,20241229042300,1,2,46.28303,6.22921,2,1.0,1.0,1.0,4,20,4,4,20,20,4.0,20.0,15,45,75,75,14,0,0,5.0,5.0,5.0,5.0,4.93,4.86,4.93,1,0,1,0,0.2,city scrape,Sergio,2019-03-03,within an hour,100%,50%,f,Private room in home,Private room,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Essentials"", ""Shower gel"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Coffee maker"", ""Body soap"", ""Host greets you"", ""Lock on bedroom door"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Mini fridge"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$69.00,t,f
650,32782941,20241229042300,1,3,46.20654,6.14192,5,1.5,2.0,3.0,2,90,2,2,1125,1125,2.0,1125.0,3,29,59,132,82,20,1,4.94,4.91,4.94,4.76,4.96,4.89,4.71,1,1,0,0,1.18,city scrape,Monica,2016-09-23,within an hour,100%,97%,t,Entire rental unit,Entire home/apt,"[""Paid parking garage off premises"", ""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Free washer \u2013 In building"", ""Kitchen"", ""Babysitter recommendations"", ""Building staff"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee maker: drip coffee maker, espresso machine, Nespresso, pour-over coffee"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Window AC unit"", ""65 inch HDTV with premium cable, Netflix, Apple TV"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Toaster"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single oven"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",$270.00,t,t
651,32787062,20241229042300,1,2,46.21821,6.13802,2,1.2,1.0,1.6,2,4,2,2,4,4,2.0,4.0,0,0,0,0,1,0,0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,1,1,0,0,0.01,previous scrape,Yama,2019-03-03,,,,f,Entire rental unit,Entire home/apt,"[""Iron"", ""Heating"", ""TV"", ""Hot water"", ""Wifi"", ""Kitchen""]",,t,t
652,32809170,20241229042300,1,1,46.22726,6.10902,2,1.2,1.2,1.6,1,30,1,1,1125,1125,1.0,1125.0,0,0,0,0,21,5,0,5.0,4.95,5.0,5.0,5.0,4.95,4.81,1,0,1,0,0.3,previous scrape,Francine & Sébastien,2019-03-04,,,100%,f,Private room in bed and breakfast,Private room,"[""Hair dryer"", ""Long term stays allowed"", ""Books and reading material"", ""Washer"", ""Breakfast"", ""BBQ grill"", ""Philips  Bluetooth sound system"", ""Shower gel"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Exercise equipment"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Free parking on premises \u2013 1 space"", ""55 inch HDTV"", ""Heating"", ""Backyard"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Wifi""]",,t,t
653,32816607,20241229042300,1,5,46.22907,6.12544,1,1.0,1.0,1.0,2,1125,2,2,1125,1125,2.0,1125.0,30,60,90,180,42,1,0,4.95,4.86,4.79,4.9,4.95,4.9,4.81,1,0,1,0,0.6,city scrape,Tarek,2016-12-18,within a few hours,75%,21%,f,Private room in rental unit,Private room,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Free parking on premises"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Lock on bedroom door""]",$100.00,t,f
654,32830328,20241229042300,3,3,46.18263,6.14762,1,1.5,1.0,1.0,7,1125,7,7,1125,1125,7.0,1125.0,0,0,0,272,57,5,0,4.93,4.95,4.95,4.89,4.98,4.91,4.77,3,0,3,0,0.81,city scrape,Marie,2016-01-10,within an hour,100%,54%,t,Private room in rental unit,Private room,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Shared patio or balcony"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Outdoor furniture"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""45 inch HDTV"", ""Elevator"", ""Dining table"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Rice maker"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Oven"", ""Toaster"", ""Outdoor dining area"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",$87.00,t,f
655,32831598,20241229042300,3,3,46.18403,6.14809,1,1.0,1.0,1.0,2,150,2,2,150,150,2.0,150.0,8,16,16,49,34,3,0,4.91,4.97,4.85,4.91,4.97,4.82,4.82,3,0,3,0,0.48,city scrape,Marie,2016-01-10,within an hour,100%,54%,t,Private room in rental unit,Private room,"[""Hair dryer"", ""Stove"", ""Washer"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Mountain view"", ""Oven"", ""Patio or balcony"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",$85.00,t,f
656,32832522,20241229042300,29,29,46.20038,6.15041,2,1.0,1.0,2.0,48,365,48,48,365,365,48.0,365.0,4,9,39,314,9,2,0,4.44,4.56,4.22,4.89,4.67,4.89,4.11,28,28,0,0,0.17,city scrape,David,2013-12-03,within a few hours,100%,26%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Portable fans"", ""High chair"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Paid parking off premises"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Crib"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",$105.00,t,f
657,32860612,20241229042300,1,1,46.18826,6.1441,2,1.2,1.0,1.6,6,75,6,6,75,75,6.0,75.0,0,0,0,0,51,4,1,4.82,4.84,4.78,4.88,4.86,4.78,4.71,1,1,0,0,0.72,previous scrape,Thierry,2016-11-15,within an hour,100%,100%,f,Entire rental unit,Entire home/apt,"[""Essentials"", ""Elevator"", ""Heating"", ""Lake access"", ""Smoke alarm"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Hangers""]",,t,f
658,32914559,20241229042300,1,1,46.28305,6.16204,1,1.2,1.2,1.6,1,5,1,1,5,5,1.0,5.0,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1,0,1,0,0.03,previous scrape,Miles,2019-03-08,,,,f,Private room in rental unit,Private room,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Private living room"", ""Wifi"", ""Shampoo"", ""First aid kit"", ""Kitchen"", ""Hangers"", ""Lock on bedroom door""]",,,f
659,32927107,20241229042300,1,1,46.19747,6.19904,2,1.2,1.2,1.6,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,33,0,0,4.85,4.94,4.94,4.91,4.97,4.82,4.91,1,0,1,0,0.48,previous scrape,Maki & Tedi,2019-02-21,,,,f,Private room in home,Private room,"[""Hair dryer"", ""Washer"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Oven"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Extra pillows and blankets"", ""Backyard"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",,t,f
660,32941792,20241229042300,8,9,46.19022,6.14303,3,1.2,1.0,1.6,7,1125,7,7,1125,1125,7.0,1125.0,0,0,0,0,8,0,0,4.75,5.0,4.38,5.0,5.0,4.88,4.63,5,5,0,0,0.12,previous scrape,Florian,2016-01-01,,,,f,Entire rental unit,Entire home/apt,"[""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Exterior security cameras on property"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Wifi""]",,t,t
661,33066100,20241229042300,177,447,46.19492,6.16093,2,1.0,0.0,1.0,4,365,4,4,365,365,4.0,365.0,0,0,9,245,22,0,0,4.77,4.77,4.86,4.95,4.64,4.73,4.59,101,92,7,0,0.31,city scrape,Marc,2012-09-10,within an hour,98%,91%,f,Entire rental unit,Entire home/apt,"[""Essentials"", ""Iron"", ""Pets allowed"", ""Heating"", ""Hot water"", ""TV"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Hangers""]",$151.00,t,f
662,33086710,20241229042300,1,1,46.21004,6.23173,1,1.2,1.2,1.6,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,5,0,0,5.0,5.0,4.8,5.0,5.0,4.4,5.0,1,0,1,0,0.07,previous scrape,Maximilian,2019-03-15,,,,f,Private room in rental unit,Private room,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Dishwasher"", ""Iron"", ""Coffee maker"", ""Heating"", ""Dryer"", ""Stove"", ""Oven"", ""Washer"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Lock on bedroom door""]",,,f
663,33124597,20241229042300,3,3,46.20671,6.12854,3,1.5,3.0,3.0,5,1125,5,5,1125,1125,5.0,1125.0,27,57,87,177,2,0,0,3.5,3.0,3.5,3.5,4.0,4.0,3.5,3,1,2,0,0.03,city scrape,Cydne,2015-05-27,within a few hours,100%,76%,t,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Lake access"", ""Washer"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Host greets you"", ""Heating"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",$166.00,t,f
